"value","variable","issue_type","uuid"
"توقف العمل","relocating_primary_reason_other","to could be recoded","872866ee-ae02-46d9-a6cc-9f3e59c16222"
"Religious temples","reason_point_not_accessible_other","to could be recoded","899e7fd1-249b-4af0-8deb-01314d8d2187"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","72510624-fa50-4a61-9048-01251cbc75bc"
"UPS","hh_electricity_sources_other","to could be recoded","72510624-fa50-4a61-9048-01251cbc75bc"
"Not applicable","strategies_hh_adopt_to_cope_with_electricity_shortages_other","to could be recoded","72510624-fa50-4a61-9048-01251cbc75bc"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","bdba885b-4513-46a8-bdda-ec4295442b6f"
"Ups","hh_electricity_sources_other","to could be recoded","bdba885b-4513-46a8-bdda-ec4295442b6f"
"Clothes","first_need_preferred_modality_to_get_assistance_other","to could be recoded","bdba885b-4513-46a8-bdda-ec4295442b6f"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","c0d79f08-c100-4316-b0d0-0b33dd690872"
"Not applicable","strategies_hh_adopt_to_cope_with_electricity_shortages_other","to could be recoded","c0d79f08-c100-4316-b0d0-0b33dd690872"
"Clothes","first_need_preferred_modality_to_get_assistance_other","to could be recoded","c0d79f08-c100-4316-b0d0-0b33dd690872"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","8f73e7b9-df94-4f45-955a-8499a92d2683"
"منزل غير مسكون","reason_point_not_accessible_other","to could be recoded","2e0be199-0304-4ed9-9127-03908376c324"
"لايوجد نقص","adapt_to_lack_of_water_other","to could be recoded","611ce804-da55-4593-a0a6-c7f09e7f6c9e"
"لايوجد نقص","adapt_to_lack_of_water_other","to could be recoded","7dfcb58a-0574-4a22-b125-304338ea8c99"
"من الجنسية السورية","reason_point_not_accessible_other","to could be recoded","4804cdb4-794f-4877-895c-57643e42b140"
"شراء طاقة شمسية","strategies_hh_adopt_to_cope_with_electricity_shortages_other","to could be recoded","b59e726c-dacf-431b-b064-1374c8b407b0"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","41a7175a-33f9-4f51-a2e4-bdbda706cb69"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","eaabf2f8-6855-434d-98a7-2933f03b903d"
"NA","adapt_to_lack_of_water_other","to could be recoded","9bf27a84-8f15-4daf-ac20-d16fc9fdfa20"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","db80e1f0-7141-4496-a91f-8965ab3d4c2c"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","4eac1817-a5b0-42bb-bf03-088933ca2d5f"
"Not applicalbe","adapt_to_lack_of_water_other","to could be recoded","bcdc514e-9fe9-4c40-8216-c947f73f4293"
"لا تريد تلقي معلومات","hh_preferred_channel_of_receiving_information_other","to could be recoded","bcdc514e-9fe9-4c40-8216-c947f73f4293"
"شراء غالونات","adapt_to_lack_of_water_other","to could be recoded","ed178714-82c1-43f6-a64c-268e02a6a419"
"تحويل عبر omt","type_of_assistance_hh_prefer_to_receive_other","to could be recoded","ed178714-82c1-43f6-a64c-268e02a6a419"
"فيلتر","main_source_of_drinking_water_other","to could be recoded","094837ff-8529-4c4b-a639-5ced4ead56ea"
"شراء نقلات مياه","adapt_to_lack_of_water_other","to could be recoded","094837ff-8529-4c4b-a639-5ced4ead56ea"
"بطاريات","strategies_hh_adopt_to_cope_with_electricity_shortages_other","to could be recoded","094837ff-8529-4c4b-a639-5ced4ead56ea"
"No lack of water","adapt_to_lack_of_water_other","to could be recoded","202101a1-870c-47e7-a762-fc273c6d8e18"
"No lack of water","adapt_to_lack_of_water_other","to could be recoded","7c8c04da-9538-49d8-8ed7-ef7717c9d039"
"No lack of water","adapt_to_lack_of_water_other","to could be recoded","931cd108-b87b-4c8a-bd94-dda9c808881d"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","45615d61-ab27-4d88-9f56-602d260f0018"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","ea9624b8-b05b-47a3-aac8-5a91e689c674"
"Livelihood support in the country of origin.","main_reasons_taking_debt_other","to could be recoded","07cc0c57-46cc-437a-a868-d13104bbd91e"
"No lack of water.","adapt_to_lack_of_water_other","to could be recoded","07cc0c57-46cc-437a-a868-d13104bbd91e"
"NA","adapt_to_lack_of_water_other","to could be recoded","ac655aec-30a6-4e5c-9593-f506b707e038"
"NA","adapt_to_lack_of_water_other","to could be recoded","b2588b63-c500-418b-9d61-98e2fd5c8acd"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","7dfae5f7-6b8f-494a-a612-1d9dc961b70b"
"Not applicable. She doesnt go out by herself.","main_safety_security_concerns_for_women_other","to could be recoded","7dfae5f7-6b8f-494a-a612-1d9dc961b70b"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","7d58ef68-7142-41c1-b281-2bd0896b626f"
"Just for visiting the family or if the contract ended and the employee doesn't want to renew it","main_reasons_returning_to_country_of_origin_other","to could be recoded","e1338f86-4818-4f2d-ba9c-1c1970000cb9"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","e1338f86-4818-4f2d-ba9c-1c1970000cb9"
"Discrimination","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other","to could be recoded","892ab6fd-0ece-4021-9523-f812a0929219"
"Talk to the Dr through phone","accessing_health_care_coping_mechanisms_other","to could be recoded","18640199-81cb-4ad7-a522-be8d6fb12d58"
"No response yet","barriers_hh_experienced_trying_to_access_assistance_other","to could be recoded","18640199-81cb-4ad7-a522-be8d6fb12d58"
"No need","adapt_to_lack_of_water_other","to could be recoded","3c8ef712-86d0-4db9-a212-2a2b61ac62d6"
"Solar system","strategies_hh_adopt_to_cope_with_electricity_shortages_other","to could be recoded","5297c664-8c93-4496-8dfc-a1640a391d33"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","ad56c289-9804-4706-b0b5-c67c8742aa41"
"Indian","hoh_nationality_other","to could be recoded","bad80643-5435-4efe-bd36-f8e3c2821544"
"لا يوجد نقص","adapt_to_lack_of_water_other","to could be recoded","3da9dc01-f4d9-48f7-ab12-71fef166894a"
"Cheaper rent","relocating_primary_reason_other","to could be recoded","added222-798e-4ca8-a4b4-9a78c2738585"
"No need","adapt_to_lack_of_water_other","to could be recoded","6c47eec4-4217-46dc-a02b-2ab08a7c1546"
"لا نقص","adapt_to_lack_of_water_other","to could be recoded","7033ecec-a9cb-4b8d-a749-5d9477c862c0"
"لا يوجد نقص","adapt_to_lack_of_water_other","to could be recoded","563131bf-82ac-4cc8-af98-1855badfa8bf"
"أتى الى لبنان بطريقة غير شرعية و يرغب بالمساعدة للعودة","type_of_assistance_hh_prefer_to_receive_other","to could be recoded","563131bf-82ac-4cc8-af98-1855badfa8bf"
"لا نقص","adapt_to_lack_of_water_other","to could be recoded","9877b2af-8260-40a9-9b4d-c712c4704aa0"
"تركيب طاقة شمسية","strategies_hh_adopt_to_cope_with_electricity_shortages_other","to could be recoded","396cc876-2d72-4265-94ab-1b3600a7245e"
"لا يوجد أحد في المنزل","reason_point_not_accessible_other","to could be recoded","dc9318d6-785f-48d3-8ca6-09f151d9b671"
"استراليا","country_destination_3_months_other","to could be recoded","f254fde4-44c4-4736-a61c-b68fb5da0011"
"لم أتلقى أي رد","barriers_hh_experienced_trying_to_access_assistance_other","to could be recoded","64cc1cce-f442-48b0-ae5e-0a241d79f937"
"لم أتلقى رد","barriers_hh_experienced_trying_to_access_assistance_other","to could be recoded","5b3bac86-e41c-491f-ada6-54218906769b"
"محسوبية","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other","to could be recoded","5b3bac86-e41c-491f-ada6-54218906769b"
"No need","adapt_to_lack_of_water_other","to could be recoded","8ecdfe6e-ff8c-4abc-94eb-a1b4824b48c0"
"No need","adapt_to_lack_of_water_other","to could be recoded","62b075f6-7672-4380-8e5a-9a41ad4fc6c6"
"التعليم لإبنتهم في الجامعة","first_priority_need_other","to could be recoded","81b0589d-658c-43fa-8de3-61c54d81d77a"
"محروقات","third_priority_need_other","to could be recoded","20d33f48-73a2-4302-a9b1-ed8f67640aa0"
"Belgique","country_destination_12_months_other","to could be recoded","52824fe7-4672-4024-8b94-69916f6bf9fe"
"Income from the army","main_sources_of_income_other","to could be recoded","7f8b92ce-3a3c-4fd7-852c-b2c673fa475f"
"There is no humanitarian aids in my town as far as he knows","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other","to could be recoded","7f8b92ce-3a3c-4fd7-852c-b2c673fa475f"
"المحروقات للتدفئه","first_priority_need_other","to could be recoded","1b7f7c79-44e0-40c7-8112-ac712aef3ed0"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","26b97604-d1de-4188-8a89-7b3fcf9e4848"
"Na","adapt_to_lack_of_water_other","to could be recoded","4c7959e3-a0c4-48a3-ab6d-bfca2a96d388"
"Na","adapt_to_lack_of_water_other","to could be recoded","e80baea1-bd97-4d9c-b368-b399c38e59e3"
"NA","adapt_to_lack_of_water_other","to could be recoded","bfa4b114-2732-412e-8142-2a1b75b1f333"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","7f0a1e1c-4054-422d-8ac5-a58dc1efb198"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","446f6b44-fd56-4b7a-9e84-ea8a4a6ff1b3"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","b8c82184-95e2-4a3c-9de4-235fbd974084"
"Liberian","hoh_nationality_other","to could be recoded","458b58ef-f181-4edc-9f85-19080a4e3bcd"
"No lack of water","adapt_to_lack_of_water_other","to could be recoded","458b58ef-f181-4edc-9f85-19080a4e3bcd"
"No lack of water","adapt_to_lack_of_water_other","to could be recoded","a63f1012-bd0a-4f3f-8d0a-3208b223e31d"
"NA","adapt_to_lack_of_water_other","to could be recoded","771505f5-35bd-4833-8030-2bc09bd999f6"
"Education","first_priority_need_other","to could be recoded","771505f5-35bd-4833-8030-2bc09bd999f6"
"NA","adapt_to_lack_of_water_other","to could be recoded","979a4e94-2730-4b36-affd-624926ad6af7"
"NA","adapt_to_lack_of_water_other","to could be recoded","1dc60d19-6d78-40f5-87c4-25f3408c46a7"
"Employer (Kafil)","main_sources_of_income_other","to could be recoded","1304a674-4d07-4a8f-bea7-5dedcdeb7252"
"High level of education (not for kids)","first_priority_need_other","to could be recoded","1304a674-4d07-4a8f-bea7-5dedcdeb7252"
"Educational reasons","main_reasons_returning_to_country_of_origin_other","to could be recoded","3129c826-e694-47c2-a984-3e4c4b1551e1"
"عبر مشروع فيلتر في بلدية القرية","other_sources_of_drinking_water_other","to could be recoded","3129c826-e694-47c2-a984-3e4c4b1551e1"
"شراء نقلات مياه","adapt_to_lack_of_water_other","to could be recoded","3129c826-e694-47c2-a984-3e4c4b1551e1"
"فرنجي وعربي","sanitation_facility_hh_use_other","to could be recoded","3129c826-e694-47c2-a984-3e4c4b1551e1"
"مياه مفلترة","other_sources_of_drinking_water_other","to could be recoded","2d7d21da-f7d6-40b8-a2db-6747eca41452"
"شراء نقلة مياه","adapt_to_lack_of_water_other","to could be recoded","2d7d21da-f7d6-40b8-a2db-6747eca41452"
"She doesnt need to know any information","hh_preferred_channel_of_receiving_information_other","to could be recoded","2d7d21da-f7d6-40b8-a2db-6747eca41452"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","098f8b29-3352-4980-ad38-00499544f7a3"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","2ca45411-d356-4781-8601-8f8de9ca8bf5"
"She need money since she want to send them for her family in Ethiopia  because  they are very poor ..also she went to Lebanon just to work and help them","first_priority_need_other","to could be recoded","2ca45411-d356-4781-8601-8f8de9ca8bf5"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","d186a44b-66c0-4a8e-9826-9e34b52b97b3"
"Not applicable","strategies_hh_adopt_to_cope_with_electricity_shortages_other","to could be recoded","d186a44b-66c0-4a8e-9826-9e34b52b97b3"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","67ff00f2-4841-4484-acc1-2b1d7a39e959"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","762d6ed3-6596-422b-8846-697476e3ba40"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","695eb5be-ad86-464a-b594-e589c625ab34"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","81dd3657-b885-4f27-9232-f0aa5ee328ef"
"No need","adapt_to_lack_of_water_other","to could be recoded","320d38b7-b3ad-4118-8327-549efcafc4bf"
"No need","adapt_to_lack_of_water_other","to could be recoded","bcc0bb57-8781-4d3f-aa00-fa68f64e9ce4"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","e6f8360b-0ddf-4ead-a4c5-9d28b3f984ad"
"No lack of water","adapt_to_lack_of_water_other","to could be recoded","f82c1b4d-ac1e-4c44-bcb7-1b292e748d3a"
"No need","adapt_to_lack_of_water_other","to could be recoded","6e2438ff-90ee-435c-8b45-8ed226ba506c"
"Kared iskan","main_reasons_taking_debt_other","to could be recoded","b5d4f97c-a04e-4bc2-ac31-1a2eb6c89f70"
"No lack of water.","adapt_to_lack_of_water_other","to could be recoded","906932a0-f8c2-45df-82a5-e9a01ee62284"
"No need","adapt_to_lack_of_water_other","to could be recoded","5d739b1e-257c-4796-934a-31318f97a240"
"بنزين","type_of_assistance_hh_prefer_to_receive_other","to could be recoded","b2114109-00c3-4b77-b178-0d2f193ef3e1"
"No need","adapt_to_lack_of_water_other","to could be recoded","1d7f5068-fdbf-46d5-982f-ece31f777983"
"خياطة","main_sources_of_income_other","to could be recoded","aa0d86dc-eff0-46c9-91bd-f94ee5ec9883"
"إخلاء وعدم أخذ المال بسبب الإيجار القديم","housing_land_and_property_problems_other","to could be recoded","aa0d86dc-eff0-46c9-91bd-f94ee5ec9883"
"House","type_of_assistance_hh_prefer_to_receive_other","to could be recoded","aa0d86dc-eff0-46c9-91bd-f94ee5ec9883"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","2c7d30d6-d6c3-4c21-8d32-7464c29c160e"
"No need","adapt_to_lack_of_water_other","to could be recoded","e14a0cc4-d175-4183-b6bc-b52d1005d28f"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","81bd78df-127e-472e-aff2-7b8e4cf17e3d"
"لا نقص","adapt_to_lack_of_water_other","to could be recoded","15621c3d-f4a4-4da2-a0d2-7ff6e5b1b5cd"
"She wants to see her kids","main_reasons_returning_to_country_of_origin_other","to could be recoded","401c30e1-1997-4c6e-93e0-77210b8951c9"
"No lack of water","adapt_to_lack_of_water_other","to could be recoded","401c30e1-1997-4c6e-93e0-77210b8951c9"
"She wants to go back to her country of origin so she can see her kids but she doesn't have the financial ability to do so","first_priority_need_other","to could be recoded","401c30e1-1997-4c6e-93e0-77210b8951c9"
"لا يوجد نقص","adapt_to_lack_of_water_other","to could be recoded","ba0abd0c-e20e-47e2-bd8b-da5f6aaa7aab"
"لأنهم ما عم يتجاوبوا معهم بشأن المساعدة في غيرهم أخذ مساعدة و هم لم يتلقوا","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other","to could be recoded","c3a8d938-924f-4374-8608-b3c4be94affa"
"الأصدقاء","hh_preferred_channel_of_receiving_information_other","to could be recoded","c3a8d938-924f-4374-8608-b3c4be94affa"
"My children help me","main_sources_of_income_other","to could be recoded","4afa916e-9b54-46ee-81c5-f97040901277"
"Psychological need","type_of_assistance_hh_prefer_to_receive_other","to could be recoded","d6ca4925-a203-41ad-bd26-8cc67a9dd2ad"
"لا يوجد أحد في المنزل","reason_point_not_accessible_other","to could be recoded","ec7e8865-7663-4208-ab62-3166609431f3"
"لا يوجد أحد في المنزل","reason_point_not_accessible_other","to could be recoded","4c25f241-6871-4b17-8267-210403fa3142"
"المنزل يسكن فيه عائلة سورية","reason_point_not_accessible_other","to could be recoded","17523206-d9ea-44b7-98ea-34756d773c8d"
"المنزل غير مسكون","reason_point_not_accessible_other","to could be recoded","3bda276a-56b0-4ab0-8bfa-b9a69a1e8798"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","048dbd68-5eeb-4bcd-aeec-001b59a4263f"
"He said that Someone  abusing him","main_safety_security_concerns_for_men_other","to could be recoded","048dbd68-5eeb-4bcd-aeec-001b59a4263f"
"He need money for food and for his daily life","type_of_assistance_hh_prefer_to_receive_other","to could be recoded","048dbd68-5eeb-4bcd-aeec-001b59a4263f"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","791a41ec-7af7-4c08-b541-32e914788637"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","ade5bd89-cea4-4983-b339-3ba364291869"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","bd079f07-3d4f-436b-9ef1-919461af1514"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","0ffd3296-a153-4d01-a351-81097abd6b9e"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","18397d00-418d-479b-87b5-dd160fc748fe"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","40933299-1cbc-48e3-935c-bdb2433bc20e"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","fb9178af-a069-4571-b83b-27e239fd40ca"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","4b91fce9-b5a7-453b-a191-2e0345fa394f"
"Na","adapt_to_lack_of_water_other","to could be recoded","e2f63b21-1714-437d-9e78-cf0e50e6251d"
"Na","adapt_to_lack_of_water_other","to could be recoded","2fc05d3b-55b5-49c4-bfbf-24f0367172dd"
"Na","adapt_to_lack_of_water_other","to could be recoded","6d9a6ac7-1bd0-4952-8e84-a5fff4451fed"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","2104cafb-8c7b-4136-8aa7-051ed2d076fd"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","c5317a92-24f5-4e19-b991-c65741719fb8"
"Buy tanker truck.","adapt_to_lack_of_water_other","to could be recoded","31c20354-f12a-4d5c-a867-f7c84a90b150"
"When there was a lack of electricity, they bought solar panels and batteries.","strategies_hh_adopt_to_cope_with_electricity_shortages_other","to could be recoded","31c20354-f12a-4d5c-a867-f7c84a90b150"
"No lack of water","adapt_to_lack_of_water_other","to could be recoded","0be0a31c-fd07-4ecf-9eac-b0dac50d9a9c"
"No lack of water","adapt_to_lack_of_water_other","to could be recoded","5942526e-d61f-416c-ab08-25fb5d396cf3"
"No lack of water","adapt_to_lack_of_water_other","to could be recoded","df7b130f-2ef2-499c-bbaa-5cf194b44496"
"Employer (Kafil)","main_sources_of_income_other","to could be recoded","313f985a-a507-4a23-a0c6-ba0cbc86aa15"
"NA","adapt_to_lack_of_water_other","to could be recoded","313f985a-a507-4a23-a0c6-ba0cbc86aa15"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","bc8454a9-36c8-4f9e-ad5f-92651825d77e"
"ترك الابنة في بنغلاديش واتوا للبنان للبحث عن عمل","reason_children_are_not_living_in_the_hh_other","to could be recoded","a09e448c-3b5b-4c57-a81a-28f3f1e5e9fa"
"No need","adapt_to_lack_of_water_other","to could be recoded","393c1c1b-3bcf-4614-8c02-3289b710b8da"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","2b72833f-e47a-4b5e-9f83-3e6a01a8382b"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","502a977a-d347-4c75-bcee-8a38d7aaedb4"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","8a40cfb8-93d8-4b9a-9bdc-f4b051fd1617"
"No need","adapt_to_lack_of_water_other","to could be recoded","5caa6d98-6e7b-4c02-a070-88e9043f3c9e"
"No need","adapt_to_lack_of_water_other","to could be recoded","b8784c45-65d9-466a-8ea5-3f206961cbe2"
"لا يوجد نقص","adapt_to_lack_of_water_other","to could be recoded","6487116f-bdca-45b7-ba70-298c7cc5ed07"
"NA","adapt_to_lack_of_water_other","to could be recoded","8fcee22c-fbee-4d6d-9595-8b0db4e7276c"
"No need","adapt_to_lack_of_water_other","to could be recoded","efb64086-15c4-4df5-9265-83cddb9515b9"
"Dentist","main_sources_of_income_other","to could be recoded","28427897-9517-4cad-9a54-7fa279ab67f6"
"لا يوجد نقص","adapt_to_lack_of_water_other","to could be recoded","d2936725-3b31-44da-8486-9ccb5da60010"
"لا يوجد نقص","adapt_to_lack_of_water_other","to could be recoded","56334c55-312b-4adc-8ab2-dccd14415aa2"
"لا يوجد أحد في المنزل","reason_point_not_accessible_other","to could be recoded","3c0076b1-6456-4033-851f-1e977d167f00"
"مدرسة","reason_point_not_accessible_other","to could be recoded","227b513b-71be-4af3-92ee-03c2fd344e69"
"شراء طاقة شمسية","strategies_hh_adopt_to_cope_with_electricity_shortages_other","to could be recoded","a852ea4b-afee-46d9-ba8b-f3cfcfede615"
"شراء طاقة شمسية","strategies_hh_adopt_to_cope_with_electricity_shortages_other","to could be recoded","e8a1cb5b-50e5-420d-acc7-abfd4739d31a"
"Mozambican","hoh_nationality_other","to could be recoded","9d1eb914-881d-46ad-9098-9ed062371aad"
"NA","adapt_to_lack_of_water_other","to could be recoded","a557ab5c-75b0-43c7-b60a-b1e77eec65fa"
"لا يوجد نقص","adapt_to_lack_of_water_other","to could be recoded","9367e6a9-3380-448b-932b-7cc9cb31c5f7"
"No lack of water","adapt_to_lack_of_water_other","to could be recoded","721430fa-c176-4137-ac7d-641f63dd3b10"
"Clothes","first_need_preferred_modality_to_get_assistance_other","to could be recoded","721430fa-c176-4137-ac7d-641f63dd3b10"
"أردني","hoh_nationality_other","to could be recoded","c2a277d3-db1b-4870-9c4d-b8809792c79c"
"لا نقص","adapt_to_lack_of_water_other","to could be recoded","c2a277d3-db1b-4870-9c4d-b8809792c79c"
"حاول التواصل مع الأمم لكنهم لم يقدموا له المساعدة","barriers_hh_experienced_trying_to_access_assistance_other","to could be recoded","c2a277d3-db1b-4870-9c4d-b8809792c79c"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","7f0f1122-fde3-45b8-bb75-cd684f7e5845"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","d6772cb9-2532-4c21-a7cb-4fbd121326f6"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","953d7341-fdf0-4700-8c5d-91cfcdd984db"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","729828a6-0986-4da1-a119-af09fa889cde"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","06097866-4309-4d1d-9b78-c44da7d07c6b"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","28e2981d-bccd-4a4d-be80-9f1f8b7220f1"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","35176b8f-2758-4f60-8241-cc4816bb18cf"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","eab9f3c5-8d7f-40ae-b007-4a7c42d6d086"
"Al bir","adapt_to_lack_of_water_other","to could be recoded","b6800d62-9f5c-4899-a9cd-99b8620beb0c"
"No lack of water","adapt_to_lack_of_water_other","to could be recoded","d7596dc2-b150-45c7-8e48-01c49d9cd4bb"
"Employer (Kafil)","main_sources_of_income_other","to could be recoded","5dc3e5d8-cf93-457e-bbc7-3704d3b81a2b"
"NA","adapt_to_lack_of_water_other","to could be recoded","5dc3e5d8-cf93-457e-bbc7-3704d3b81a2b"
"Employer (Kafil)","main_sources_of_income_other","to could be recoded","29182698-0ff9-463e-9c70-54f797b9e6d3"
"NA","adapt_to_lack_of_water_other","to could be recoded","29182698-0ff9-463e-9c70-54f797b9e6d3"
"قدموا مساعدة و لكن لم يساعدوهم","barriers_hh_experienced_trying_to_access_assistance_other","to could be recoded","d30717b6-8bf4-42f9-82cc-df33654075a5"
"Educational reasons","main_reasons_returning_to_country_of_origin_other","to could be recoded","9b993134-284f-4764-b1d2-a8c4a15b090e"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","9b993134-284f-4764-b1d2-a8c4a15b090e"
"تريد العودة الى خطيبها في افريقيا الجنوبية","main_reasons_not_returning_to_country_of_origin_other","to could be recoded","194746ab-67e0-4acf-9181-97517f6abc7e"
"لا نقص","adapt_to_lack_of_water_other","to could be recoded","194746ab-67e0-4acf-9181-97517f6abc7e"
"شراء انواع اقل سعرا","issues_accessing_hygien_items_other","to could be recoded","194746ab-67e0-4acf-9181-97517f6abc7e"
"Buy a special motor","strategies_hh_adopt_to_cope_with_electricity_shortages_other","to could be recoded","cb014db7-3b84-4930-83ad-06d7d0a690b8"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","e517282c-f89c-4c10-b5fd-d18048330a15"
"العلاج","relocating_primary_reason_other","to could be recoded","3178b53f-215d-45d5-ad8a-06c45bfe4477"
"There s no body","reason_point_not_accessible_other","to could be recoded","914bbdba-b093-4ab0-bb85-499364494994"
"No lack water","adapt_to_lack_of_water_other","to could be recoded","c4a5e87c-f198-497f-851d-6decf49a48e1"
"دفع الإيجار","housing_land_and_property_problems_other","to could be recoded","84484aef-b0af-4a19-877f-2e9133ba6170"
"لا نقص","adapt_to_lack_of_water_other","to could be recoded","6929cc29-e128-4016-b803-3ca7aac0b1e0"
"القيام بأنشطة روحية (كاهن)","main_reasons_hh_migrated_to_lebanon_other","to could be recoded","6e7469ed-c7f3-40d6-84cb-5ff4b571bd59"
"لا يوجد نقص","adapt_to_lack_of_water_other","to could be recoded","6e7469ed-c7f3-40d6-84cb-5ff4b571bd59"
"لا نقص","adapt_to_lack_of_water_other","to could be recoded","1e50fbe5-55ff-48fe-b829-adf0ca883cb2"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","d86bea24-b35b-415f-b4f1-9d0f68b1b26d"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","35e32373-546a-438a-911f-12ac534d12b2"
"
تركيب الواح طاقة شمسية","main_reasons_taking_debt_other","to could be recoded","d17f2199-46ad-461e-9748-a573f7f01362"
"لديه مشكلةنفسية","employment_main_barriers_other","to could be recoded","be5e7811-53dc-40ab-89c7-39f1f27ecf65"
"يوجد عائلات من الضيعة ساعدتهم","accessing_medication_coping_mechanisms_other","to could be recoded","4dda4f00-7ccc-45dc-95d1-d8090290d210"
"في مخارج القرية","areas_women_girls_in_community_avoid_or_feel_unsafe_about_other","to could be recoded","4dda4f00-7ccc-45dc-95d1-d8090290d210"
"No lack water","adapt_to_lack_of_water_other","to could be recoded","0bfb13de-2abe-4f3b-bcd3-6a7a5bd69d9a"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","ec61f5c5-fcbd-4a92-8a7f-d5e4ae2ea45d"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","2c71bad2-671c-4689-a507-9bd0705e2bac"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","2bf15b69-525c-47ac-8949-a848ccddc268"
"Sollar panels transform","main_reasons_taking_debt_other","to could be recoded","f8029fe1-d793-4bff-8885-63baa27bb23f"
"مد خط كهرباء من الجيران","hh_electricity_sources_other","to could be recoded","e3356719-4158-4993-8a97-f2d36a62a483"
"تركيب طاقة شمسية","main_reasons_taking_debt_other","to could be recoded","280e59d5-d886-42c1-b3ef-c33bd982193e"
"فلتر مياه هلى الخزان","main_source_of_drinking_water_other","to could be recoded","280e59d5-d886-42c1-b3ef-c33bd982193e"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","4d41f7cb-b483-4a8e-91b7-b91fa2fb5cfa"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","aacc3415-df0b-4b47-babf-96ce9238adda"
"He came with his father for a simple visit. He refused to comeback because he was obligated to serve in the army","main_reasons_hh_migrated_to_lebanon_other","to could be recoded","f35d2d0a-918a-4420-84df-6296cc55cc1b"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","0179a46d-e999-4d2a-9a85-acc8cf49bdf7"
"NA","adapt_to_lack_of_water_other","to could be recoded","661bd429-a7b1-45d0-b4c5-4b983ac05b17"
